Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Risk,AMC_aditya birla sun life mutual fund,AMC_axis mutual fund,AMC_bajaj finserv mutual fund,AMC_bandhan mutual fund,AMC_bank of india mutual fund,AMC_baroda bnp paribas mutual fund,AMC_canara robeco mutual fund,AMC_dsp mutual fund,AMC_edelweiss mutual fund,AMC_franklin templeton mutual fund,AMC_hdfc mutual fund,AMC_hsbc mutual fund,AMC_icici prudential mutual fund,AMC_invesco mutual fund,AMC_jm financial mutual fund,AMC_kotak mahindra mutual fund,AMC_lic mutual fund,AMC_mahindra manulife mutual fund,AMC_mirae asset mutual fund,AMC_motilal oswal mutual fund,AMC_navi mutual fund,AMC_nippon india mutual fund,AMC_pgim india mutual fund,AMC_ppfas mutual fund,AMC_quant mutual fund,AMC_samco mutual fund,AMC_sbi mutual fund,AMC_sundaram mutual fund,AMC_tata mutual fund,AMC_taurus mutual fund,AMC_union mutual fund,AMC_uti mutual fund,AMC_whiteoak capital mutual fund,Category_Equity,Category_Hybrid,Category_Other
0,0,4.41,14.17,0.0,0.0,500.0,1536.23,Very High,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,2.72,15.18,38.71,0.0,500.0,1700.44,Very High,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,5.4,106.23,47.51,22.36,500.0,2224.88,High ,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,5.16,16.77,45.2,0.0,500.0,619.2,Very High,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,4,0.64,46.82,7.92,6.3,100.0,15209.67,Low to Moderate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,4,4.75,38.99,26.9,16.04,100.0,1587.24,Moderate ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,1.86,20.96,13.7,8.81,100.0,161.68,Moderately High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,4,1.51,79.29,15.67,10.73,100.0,3347.9,Moderately High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,3,0.89,52.89,7.93,5.53,100.0,4093.1,Moderate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1.62,11.73,11.68,0.0,100.0,4215.08,Moderate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,5,5.09,51.89,35.98,22.09,100.0,6016.24,Moderate ,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,2,0.87,22.6,8.07,5.9,100.0,7669.18,Moderately High,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,1.08,54.96,9.13,4.87,100.0,843.29,Moderate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,2,8.16,27.16,37.8,12.17,100.0,13110.55,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,6.94,115.69,46.26,18.68,100.0,31321.58,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,1,6.37,62.11,31.48,9.97,100.0,35451.86,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,4.24,16.58,36.74,0.0,1000.0,23.45,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,4.15,14.55,0.0,0.0,500.0,6375.52,Very High,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3,5.91,342.21,35.02,14.56,100.0,13510.37,Very High,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,4,6.16,42.02,42.3,24.41,1000.0,12247.75,Very High ,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,3,9.02,116.57,43.75,20.73,1000.0,1759.96,High ,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,5.99,260.47,41.06,17.06,1000.0,25038.82,High ,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,4,8.09,19.91,38.26,18.33,1000.0,2550.89,Moderately High ,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,5.06,17.45,47.38,0.0,1000.0,2707.0,Very High,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,1.2,27.97,9.15,5.38,1000.0,161.95,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,0.58,2464.84,7.33,6.0,1000.0,18418.61,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1.26,63.24,9.13,4.91,1000.0,192.25,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,0.59,24.86,7.27,5.69,1000.0,2239.63,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,0.71,24.79,7.49,5.08,1000.0,3783.16,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,0.57,26.67,7.25,5.69,1000.0,459.19,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1.04,39.94,7.93,4.25,1000.0,47.87,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,0.83,68.43,7.78,5.19,1000.0,6176.66,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,0.83,19.11,7.99,5.49,1000.0,817.46,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,0.68,27.08,6.91,5.78,500.0,573.89,Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,3.71,56.08,33.13,14.8,500.0,5855.82,Very High,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,0,0.58,3556.28,7.33,5.67,5000.0,18418.61,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3,10.3,62.06,57.61,19.79,500.0,11728.02,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,11.55,51.74,39.25,14.66,500.0,2142.16,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,0,0.0,18.22,0.0,0.0,500.0,417.89,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.61,11.4,7.71,0.0,100.0,3556.08,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.68,11.34,8.04,0.0,100.0,416.01,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0.6,11.42,7.56,0.0,100.0,444.85,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,4.99,17.29,25.36,0.0,500.0,312.14,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,3.21,8.8,14.02,0.0,500.0,62.9,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
